Ticker,Year,ESG Score,E Score,S Score,G Score,ESG Grade,E Grade,S Grade,G Grade,Company Name,Accumulated Other Comprehensive Income (Loss),Assets - Other,Accum Other Comp Inc - Other Adjustments,Accum Other Comp Inc - Unreal G/L Ret Int in Sec Assets,Assets and Liabilities - Other - Net Change,Accounts Payable - Trade,Assets - Total,Book Value Per Share,Capital Surplus/Share Premium Reserve,Capital Expenditures,Common/Ordinary Equity - Total,Common Equity - Liquidation Value,Common Equity - Tangible,Cash and Short-Term Investments,Cash and Cash Equivalents - Increase/(Decrease),Comprehensive Income - Total,Comp Inc - Beginning Net Income,Comprehensive Income - Noncontrolling Interest,Comp Inc - Other Adj,Comp Inc - Minimum Pension Adj,Comprehensive Income - Parent,Cost of Goods Sold,Common Shares Used to Calc Earnings Per Share - Fully Diluted,Common Shares Issued,Common Shares Outstanding,Common Shares Used to Calculate Earnings Per Share - Basic,Common/Ordinary Shareholders,Common/Ordinary Stock (Capital),Common Stock-Carrying Value,Common Stock Equivalents - Dollar Savings,Dilution Adjustment,Dilution Available - Excluding Extraordinary Items,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Reduction,Long-Term Debt - Total,Discontinued Operations,Cash Dividends (Cash Flow),Dividends Common/Ordinary,Dividends - Preferred/Preference,Dividends - Total,Earnings Before Interest and Taxes,Employees,Earnings Per Share (Diluted) - Including Extraordinary Items,Earnings Per Share (Diluted) - Excluding Extraordinary Items,Earnings Per Share (Basic) - Including Extraordinary Items,Earnings Per Share (Basic) - Excluding Extraordinary Items,Common ESOP Obligation - Total,Preferred ESOP Obligation - Total,Exchange Rate Effect,Financing Activities - Other,Financing Activities - Net Cash Flow,Funds from Operations - Other,Gross Profit (Loss),Income Before Extraordinary Items,Income Before Extraordinary Items - Adjusted for Common Stock Equivalents,Income Before Extraordinary Items (Cash Flow),Income Before Extraordinary Items - Available for Common,Invested Capital - Total,Investing Activities - Other,Investing Activities - Net Cash Flow,Liabilities - Other - Total,Liabilities and Stockholders Equity - Total,Liabilities - Total,Noncontrolling Interest (Balance Sheet),Net Income (Loss),Net Income Adjusted for Common/Ordinary Stock (Capital) Equivalents,Nonoperating Income (Expense),Notes Payable - Short-Term Borrowings,Operating Activities - Net Cash Flow,Operating Income After Depreciation,Earnings Per Share from Operations,Earnings Per Share - Diluted - from Operations,Pretax Income,Nonred Pfd Shares Outs (000),Redeem Pfd Shares Outs (000),Preferred/Preference Stock (Capital) - Total,Preferred Stock - Liquidating Value,Preferred/Preference Stock - Nonredeemable,Preferred/Preference Stock - Redeemable,Preferred Stock - Redemption Value,Retained Earnings,Receivables - Total,Revenue - Total,Sales/Turnover (Net),Stockholders Equity - Parent,Special Items,Stock Compensation Expense,Stockholders Equity - Total,Treasury Stock - Total (All Capital),Treasury Stock - Common,Treasury Stock - Number of Common Shares,Treasury Stock - Preferrred,Excess Tax Benefit of Stock Options - Cash Flow Financing,Net Deferred Tax Asset (Liab) - Total,Income Taxes Paid,Income Taxes - Total,Extraordinary Items and Discontinued Operations,Extraordinary Items and Discontinued Operations (Cash Flow),Operating Expenses - Total,Stock Exchange Code,North America Industrial Classification System - Historical,Standard Industrial Classification - Historical,Common Shares Traded - Annual - Calendar,Dividends per Share - Pay Date - Calendar,Dividends per Share - Ex-Date - Calendar,Price Close - Annual - Calendar,Price High - Annual - Calendar,Price Low - Annual - Calendar,Cumulative Adjustment Factor by Ex-Date - Calendar,Common Shares Traded - Annual - Fiscal,Dividends per Share - Pay Date - Fiscal,Dividends per Share - Ex-Date - Fiscal,Price Close - Annual - Fiscal,Price High - Annual - Fiscal,Price Low - Annual - Fiscal,GIC Groups,GIC Industries,GIC Sectors,GIC Sub-Industries,North American Industry Classification Code
TEL,2021,72.26156978,63.36553765,77.49512488,76.07503608,B+,B,A-,A-,TE CONNECTIVITY LTD,-168,2838,0,0,881,1911,21462,32.516,0,690,10634,10634,3495,1203,258,2540,2261,2,0,138,2538,9267,333,336.1,327.039,330,17.583,148,0.44,0,0,2255,621,661,708,3923,6,647,656,0,656,2698,85,6.79,6.77,6.85,6.83,0,0,5,-28,-1386,199,5656,2255,2255,2255,2255,14671,-10,-1037,1954,21462,10714,114,2261,2261,26,0,2676,2698,6.58,6.52,2378,0,0,0,0,0,0,0,11541,2928,14923,14923,10634,-290,94,10634,1055,1055,9.061,0,0,2318,371,123,6,0,11456,11,334417,3678,388677803,1.98,1.98,161.34,166.44,116.87,1,396918414,1.96,1.96,137.22,153.535,94.16,4520,452030,45,45203020,3678
DFS,2014,44.62803379,26.80219865,50.14639276,50.33415728,C+,C-,B-,B-,DISCOVER FINANCIAL SVCS,-138,1518,0,0,-165,46089,83126,23.5069,3790,145,10574,10559,10126,8642,730,2253,2323,0,0,-53,2253,5213,463.412,558.194,449.188,462.115,59.338,5,0.01,-16,0,2270,3415,6695,4678,19242,0,467,430,37,467,4440,14.676,4.9,4.9,4.91,4.91,0,0,0,1137,1101,1532,4576,2323,2270,2323,2286,30376,0,-4197,3246,83126,71992,0,2323,2270,0,113,3826,4440,5.23,5.22,3694,0.575,0,560,575,560,0,575,11329,68719,9789,9789,11134,-226,60,11134,4550,4550,109.006,0,0,804,1388,1371,0,0,5213,11,522210,6141,665271045,0.92,0.92,65.49,66.75,51.63,1,665271045,0.92,0.92,65.49,66.75,51.63,4020,402020,40,40202010,6141
DFS,2015,51.79336452,22.84303853,51.98861688,70.41732532,B-,D+,B-,B+,DISCOVER FINANCIAL SVCS,-160,1561,0,0,-75,47157,86936,25.4103,3885,168,10715,10715,10292,10768,2288,2275,2297,0,0,14,2275,5485,437.498,560.679,421.679,436.855,55.767,5,0.01,-14,0,2246,3050,5764,3634,21674,0,515,477,37,514,4379,15.036,5.13,5.13,5.14,5.14,0,0,0,1510,1302,1241,4517,2297,2246,2297,2260,32949,2,-2868,3780,86936,75661,0,2297,2246,0,0,3854,4379,5.33,5.32,3612,0.575,0,560,560,560,0,560,13090,71176,10002,10002,11275,-127,56,11275,6265,6265,139,0,0,556,1341,1315,0,0,5485,11,522210,6141,893612565,1.08,1.08,53.62,66.0199,50.2,1,893612565,1.08,1.08,53.62,66.0199,50.2,4020,402020,40,40202010,6141
DFS,2016,52.00449569,23.49352748,50.88147633,73.41723549,B-,D+,B-,B+,DISCOVER FINANCIAL SVCS,-161,1250,0,0,47,51461,92308,27.685,3962,179,10763,10763,10342,12009,2342,2392,2393,0,0,-5,2392,5951,405.687,562.414,388.766,405.301,52.227,5,0.01,-17,0,2339,5100,4192,3419,20343,0,514,476,37,513,4409,15.549,5.77,5.77,5.77,5.77,0,0,0,4453,2811,1634,4546,2393,2339,2393,2356,31666,0,-4894,4081,92308,80985,0,2393,2339,0,0,4425,4409,5.66,5.66,3656,0.575,0,560,560,560,0,560,14969,75811,10497,10497,11323,-42,64,11323,8173,8173,173.648,0,0,510,1300,1263,0,0,5951,11,522210,6141,787099682,1.16,1.16,72.09,73.62,42.86,1,787099682,1.16,1.16,72.09,73.62,42.86,4020,402020,40,40202010,6141
DFS,2017,51.58906206,28.424684,53.01931275,67.77313456,B-,C-,B-,B+,DISCOVER FINANCIAL SVCS,-152,1147,0,0,120,58165,100087,28.8584,4042,218,10329,10329,9911,14059,1392,2108,2099,0,0,-12,2108,7060,374.426,563.498,357.92,374.116,49.014,6,0.01,-16,0,2031,5272,6186,5363,21054,0,527,490,52,542,4355,16.5,5.42,5.42,5.43,5.43,0,0,0,6753,4961,2596,4485,2099,2031,2099,2047,31946,0,-8777,4704,100087,89195,0,2099,2031,0,0,5208,4355,5.94,5.94,3537,0.006,0,563,563,563,0,563,16535,82445,11545,11545,10892,-16,75,10892,10254,10254,205.578,0,0,253,1424,1438,0,0,7060,11,522210,6141,656121411,1.3,1.3,76.92,77.79,57.5,1,656121411,1.3,1.3,76.92,77.79,57.5,4020,402020,40,40202010,6141
DFS,2018,50.7710813,6.416320667,46.60142071,74.25785124,B-,D-,C+,B+,DISCOVER FINANCIAL SVCS,-156,969,0,0,-556,67084,109553,31.8815,4130,254,10567,10567,10151,15145,1758,2767,2742,0,0,0,2767,8208,345,564.852,331.446,344,46.343,6,0.01,-22,0,2689,6511,6999,6203,20717,0,552,521,31,552,4498,16.6,7.79,7.79,7.81,7.81,0,0,0,8961,7146,2570,4640,2742,2689,2742,2711,31847,0,-10579,4111,109553,98423,0,2742,2689,0,0,5191,4498,7.81,7.79,3597,0.006,0,563,563,563,0,563,18750,88422,12848,12848,11130,0,81,11130,12319,12319,233.406,0,0,434,650,855,0,0,8208,11,522210,6141,534615516,1.5,1.5,58.98,81.93,54.36,1,534615516,1.5,1.5,58.98,81.93,54.36,4020,402020,40,40202010,6141
DFS,2019,61.77171193,9.450032016,58.97775102,86.54984114,B,D,B,A,DISCOVER FINANCIAL SVCS,-119,1037,0,0,7,71955,113996,36.4203,4206,284,11296,11296,10886,7839,-8181,2994,2957,0,0,-26,2994,9047,320,566.654,310.157,320,43.82,6,0.01,-18,0,2908,5247,4859,6573,20454,0,573,542,31,573,4778,17.2,9.08,9.08,9.09,9.09,0,0,0,4945,897,2796,4942,2957,2908,2957,2926,32313,0,-15274,4481,113996,102137,0,2957,2908,0,0,6196,4778,9.09,9.08,3835,0.006,0,563,563,563,0,563,21171,93555,13989,13989,11859,0,69,11859,14087,14087,256.497,0,0,551,1088,878,0,0,9047,11,522210,6141,467350252,1.68,1.68,84.82,92.98,57.79,1,467350252,1.68,1.68,84.82,92.98,57.79,4020,402020,40,40202010,6141
DFS,2020,60.26682291,11.60542638,56.60600617,84.77517348,B,D,B-,A,DISCOVER FINANCIAL SVCS,45,2206,0,0,254,75695,112889,32.0551,4257,261,9828,9828,9478,18450,6625,1305,1141,0,0,-13,1305,10627,307,567.898,306.597,307,42.12,6,0.01,-6,0,1104,4217,494,5286,17024,0,576,543,31,574,2128,17.6,3.6,3.6,3.6,3.6,0,0,0,4128,-1085,4988,2326,1141,1104,1141,1110,27908,0,1514,4836,112889,102005,0,1141,1104,0,0,6196,2128,3.83,3.83,1435,0.011,0,1056,1056,1056,0,1056,20000,83215,12953,12953,10884,-59,41,10884,14435,14435,261.301,0,0,1775,901,294,0,0,10627,11,522210,6141,972052492,1.76,1.76,90.53,90.66,23.25,1,972052492,1.76,1.76,90.53,90.66,23.25,4020,402020,40,40202010,6141
DFS,2021,62.72744991,20.00895645,62.35624484,80.32628539,B,D+,B,A-,DISCOVER FINANCIAL SVCS,-94,2073,0,0,-86,70818,110242,42.8401,4369,194,12352,12352,12097,13348,-2257,5310,5449,0,0,28,5310,5400,300,568.831,288.328,300,39.98,6,0.01,-29,0,5351,6935,1727,4373,13292,0,636,569,69,638,7632,16.7,17.83,17.83,17.85,17.85,0,0,0,-4533,-8316,-202,7821,5449,5351,5449,5380,26700,0,40,5605,110242,96834,0,5449,5351,0,1750,6019,7632,18.24,18.24,7064,0.011,0,1056,1056,1056,0,1056,24672,87810,13221,13221,13408,-95,103,13408,16695,16695,280.503,0,0,1494,1305,1615,0,0,5400,11,522210,6141,509013383,1.88,1.88,115.56,135.69,81.27,1,509013383,1.88,1.88,115.56,135.69,81.27,4020,402020,40,40202010,6141
MSCI,2014,23.4145357,15.59290383,23.18285002,29.43277965,D+,D,D+,C-,MSCI INC,-24.971,30.937,0,0,17.207,2.835,2894.175,12.7849,1022.221,42.659,1432.833,1432.833,-565.699,508.799,150.365,259.792,284.113,0,0,-6.136,259.792,308.574,116.706,126.637,112.072,115.737,0.138,1.266,0.01,-0.368,0,198.574,0,800,810,800,85.171,20.393,20.393,0,20.393,337.166,2.926,2.43,1.7,2.45,1.72,0,0,-10.017,-14.8,-442.328,27.815,688.106,198.942,198.574,198.942,198.942,2232.833,354.595,297.037,50.592,2894.175,1461.342,0,284.113,283.745,2.992,0,305.673,337.166,1.76,1.75,308.338,0,0,0,0,0,0,0,997.724,178.717,996.68,996.68,1432.833,-7.944,27.031,1432.833,588.378,588.378,14.565,0,2.835,-111.685,120.419,109.396,85.171,0.551,587.926,11,523930,6282,147907683,0.18,0.18,47.44,51.98,39.78,1,147907683,0.18,0.18,47.44,51.98,39.78,4020,402030,40,40203040,6282
MSCI,2015,25.79152518,16.82288726,23.41309211,35.32753587,C-,D+,D+,C,MSCI INC,-35.745,27.679,0,0,10.408,2.512,3146.987,8.9245,1173.183,40.652,901.487,901.487,-1055.624,777.706,268.907,212.874,223.648,0,0,1.344,212.874,267.695,109.926,128.2,101.013,109.124,0.146,1.282,0.01,0,0,230.038,0,800,0,1579.404,-6.39,87.743,87.881,0,87.881,403.898,2.754,2.03,2.09,2.05,2.11,0,0,-8.175,-10.477,19.949,11.238,807.318,230.038,230.038,230.038,230.038,2480.891,-8.5,-48.861,57.043,3146.987,2245.5,0,223.648,223.648,1.743,0,305.994,403.898,2.07,2.06,349.554,0,0,0,0,0,0,0,1122.717,208.239,1075.013,1075.013,901.487,6.3,27.476,901.487,1395.695,1395.695,27.187,0,15.253,-101.757,129.534,119.516,-6.39,-6.39,593.316,11,523930,6282,177507483,0.8,0.8,72.13,73.44,46.8,1,177507483,0.8,0.8,72.13,73.44,46.8,4020,402030,40,40203040,6282
MSCI,2016,45.11215507,30.6958511,58.9604386,37.50853888,C+,C-,B,C,MSCI INC,-60.735,27.833,0,0,68.886,0.568,3082.578,3.4795,1225.565,32.284,317.605,317.605,-1585.885,791.834,14.128,235.865,260.855,0,0,0.595,235.865,252.107,96.54,128.997,91.28,95.986,0.136,1.29,0.01,0,0,260.855,0,500,0,2075.201,0,96.191,97.093,0,97.093,488.104,2.862,2.7,2.7,2.72,2.72,0,0,-13.305,-7.183,-365.274,25.568,898.562,260.855,260.855,260.855,260.855,2392.806,-9.687,-42.031,59.135,3082.578,2764.973,0,260.855,260.855,-0.515,0,434.738,488.104,2.72,2.7,385.938,0,0,0,0,0,0,0,1261.489,221.504,1150.669,1150.669,317.605,0,32.525,317.605,2170.739,2170.739,37.717,0,7.625,-84.536,97.845,125.083,0,0,581.212,11,523930,6282,173531461,1,1,78.78,90.79,62.17,1,173531461,1,1,78.78,90.79,62.17,4020,402030,40,40203040,6282
MSCI,2017,57.45139786,31.1733144,61.33310293,71.24535679,B-,C-,B,B+,MSCI INC,-48.347,31.645,0,0,78.399,1.612,3275.668,4.4505,1264.849,33.177,401.012,401.012,-1481.445,889.502,97.668,316.36,303.972,0,0,-0.97,316.36,273.913,91.914,129.544,90.105,90.336,0.128,1.295,0.01,0,0,303.972,0,0,0,2078.093,0,119.717,120.992,0,120.992,579.188,3.038,3.31,3.31,3.36,3.36,0,0,9.099,0,-267.543,37.28,1000.259,303.972,303.972,303.972,303.972,2479.105,-15.64,-48.046,110.865,3275.668,2874.656,0,303.972,303.972,3.809,0,404.158,579.188,3.75,3.68,466.899,0,0,0,0,0,0,0,1456.857,327.597,1274.172,1274.172,401.012,0,37.921,401.012,2321.989,2321.989,39.439,0,0,-66.014,128.727,162.927,0,0,614.997,11,523930,6282,126143848,1.32,1.32,126.54,130.58,78.4,1,126143848,1.32,1.32,126.54,130.58,78.4,4020,402030,40,40203040,6282
MSCI,2018,58.44497885,49.89357991,60.05923522,62.36829719,B,C+,B,B,MSCI INC,-58.399,35.422,0,0,156.004,3.892,3387.952,-1.978,1306.428,30.257,-166.494,-166.494,-1993.058,904.176,14.674,497.833,507.885,0,0,2.124,497.833,287.335,89.701,130.03,84.174,87.179,0.121,1.3,0.01,0,0,507.885,0,500,0,2575.502,0,170.938,172.273,0,172.273,694.798,3.112,5.66,5.66,5.83,5.83,0,0,-6.479,-6.262,-626.483,38.709,1146.649,507.885,507.885,507.885,507.885,2409.008,65.121,34.874,87.928,3387.952,3554.446,0,507.885,507.885,18.871,0,612.762,694.798,5.17,5.03,629.896,0,0,0,0,0,0,0,1798.552,473.433,1433.984,1433.984,-166.494,49.341,40.563,-166.494,3272.774,3272.774,45.856,0,0,-67.105,143.215,122.011,0,0,661.551,11,523930,6282,190016429,1.92,1.92,147.43,184.22,126.514,1,190016429,1.92,1.92,147.43,184.22,126.514,4020,402030,40,40203040,6282
MSCI,2019,60.74601186,48.05838783,60.25565842,70.2539114,B,C+,B,B+,MSCI INC,-62.579,41.193,0,0,-1.717,6.498,4204.439,-0.9047,1351.031,29.116,-76.714,-76.714,-1901.069,1506.567,602.391,559.468,563.648,0,0,-5.441,559.468,294.961,85.536,132.419,84.795,84.644,0.118,1.324,0.01,0,0,563.648,22.144,1000,513.125,3236.07,0,222.922,221.305,0,221.305,755.701,3.396,6.59,6.59,6.66,6.66,0,0,1.472,-11.781,-36.667,81.575,1262.835,563.648,563.648,563.648,563.648,3159.356,-24.654,-71.937,77.658,4204.439,4281.153,0,563.648,563.648,12.452,0,709.523,755.701,6.82,6.74,603.318,0,0,0,0,0,0,0,2136.715,499.268,1557.796,1557.796,-76.714,-16.794,44.09,-76.714,3565.784,3565.784,47.624,0,0,-45.728,72.935,39.67,0,0,722.686,11,523930,6282,137395610,2.52,2.52,258.18,267.51,141.06,1,137395610,2.52,2.52,258.18,267.51,141.06,4020,402030,40,40203040,6282
MSCI,2020,61.26695293,59.70060576,60.71943014,63.06300839,B,B,B,B,MSCI INC,-58.859,47.605,0,0,93.439,14.253,4198.647,-5.3678,1402.537,21.826,-443.234,-443.234,-2244.004,1300.521,-206.046,605.542,601.822,0,0,-0.989,605.542,291.704,84.517,132.829,82.573,83.716,0.116,1.328,0.01,0,0,601.822,22.689,1405,1142.382,3519.119,0,246.444,247.452,0,247.452,884.764,3.633,7.12,7.12,7.19,7.19,0,0,3.674,-16.693,-779.038,97.768,1403.686,601.822,601.822,601.822,601.822,3075.885,-29.149,-241.791,88.219,4198.647,4641.881,0,601.822,601.822,2.715,0,811.109,884.764,7.51,7.44,686.225,0,0,0,0,0,0,0,2495.436,558.569,1695.39,1695.39,-443.234,-44.93,55.617,-443.234,4342.535,4342.535,50.256,0,0,10.853,113.646,84.403,0,0,723.88,11,523930,6282,143335188,2.92,2.92,446.53,446.9,218.65,1,143335188,2.92,2.92,446.53,446.9,218.65,4020,402030,40,40203040,6282
MSCI,2021,69.45204647,73.02470969,69.0010406,67.5274675,B+,B+,B+,B+,MSCI INC,-58.795,103.504,0,0,94.173,13.448,5506.703,-1.9829,1457.623,13.509,-163.467,-163.467,-2993.194,1421.449,120.928,726.047,725.983,0,0,2.745,726.047,358.684,83.479,133.162,82.439,82.508,0.112,1.332,0.01,0,0,725.983,23.324,1803.75,1051.81,4311.451,0,302.449,303.761,0,303.761,1104.481,4.303,8.7,8.7,8.8,8.8,0,0,-8.933,-21.612,229.505,122.259,1684.86,725.983,725.983,725.983,725.983,4147.984,-40.342,-1035.713,104.132,5506.703,5670.17,0,725.983,725.983,-2.843,0,936.069,1104.481,9.6,9.49,858.136,0,0,0,0,0,0,0,2917.722,664.511,2043.544,2043.544,-163.467,-83.888,58.488,-163.467,4540.144,4540.144,50.723,0,0,36.469,222.62,132.153,0,0,846.783,11,523930,6282,90768667,3.64,3.64,612.69,679.85,380,1,90768667,3.64,3.64,612.69,679.85,380,4020,402030,40,40203040,6282
ULTA,2014,33.12864111,0,50.32415922,30.58683043,C-,D-,B-,C-,ULTA BEAUTY INC,0,4.294,0,0,48.256,148.282,1602.727,15.617,548.194,226.024,1003.094,1003.094,1003.094,419.476,99.001,202.848,202.848,0,0,0,202.848,1623.042,64.461,64.793,64.231,63.992,0.056,0.647,0.01,0,0,202.849,0,0,0,0,0,0,0,0,0,327.588,19.6,3.15,3.15,3.17,3.17,0,0,0,0,-2.7,2.625,1047.531,202.849,202.849,202.849,202.849,1003.094,0,-226.024,266.104,1602.727,599.633,0,202.849,202.849,0.118,0,327.725,327.588,3.17,3.15,327.706,0,0,0,0,0,0,0,462.378,47.049,2670.573,2670.573,1003.094,0,16.003,1003.094,8.125,8.125,0.562,0,13.378,-44.472,101.598,124.857,0,0,2236.702,14,446120,5990,275287369,0,0,96.52,132.72,72.51,1,287807608,0,0,85.71,132.72,72.51,2550,255040,25,25504040,5990
ULTA,2015,42.68479401,0,51.05742769,54.72426471,C+,D-,B-,B-,ULTA BEAUTY INC,0,5.656,0,0,23.548,190.778,1983.17,19.4364,576.982,249.067,1247.509,1247.509,1247.509,539.358,-30.327,257.135,257.135,0,0,0,257.135,1972.818,64.651,64.762,64.184,64.335,0.049,0.647,0.01,0,0,257.135,0,0,0,0,0,0,0,0,0,410.415,22.4,3.98,3.98,4,4,0,0,0,0,-27.643,11.694,1268.551,257.135,257.135,257.135,257.135,1247.509,0,-399.276,301.569,1983.17,735.661,0,257.135,257.135,0.894,0,396.592,410.415,4,3.98,411.309,0,0,0,0,0,0,0,679.593,52.44,3241.369,3241.369,1247.509,0,14.923,1247.509,9.713,9.713,0.578,0,3.229,-53.718,137.18,154.174,0,0,2699.19,14,446120,5990,263684973,0,0,127.84,134.5,80.35,1,246909644,0,0,131.94,137.4853,82.52,2550,255040,25,25504040,5990
ULTA,2016,45.87280248,0,52.88342372,61.01962457,C+,D-,B-,B,ULTA BEAUTY INC,0,8.145,0,0,22.22,196.174,2230.918,22.7083,621.715,299.167,1442.886,1442.886,1442.886,475.84,-43.309,320.008,320.008,0,0,0,320.008,2374.734,64.275,64.131,63.54,63.949,0.048,0.641,0.01,0,0,320.008,0,0,0,0,0,0,0,0,0,506.297,26.5,4.98,4.98,5,5,0,0,0,0,-140.225,6.097,1549.382,320.008,320.008,320.008,320.008,1442.886,0,-278.958,332.278,2230.918,788.032,0,320.008,320.008,1.143,0,375.874,506.297,5,4.98,507.44,0,0,0,0,0,0,0,832.215,64.992,3924.116,3924.116,1442.886,0,15.594,1442.886,11.685,11.685,0.591,0,9.497,-59.527,179.248,187.432,0,0,3252.77,14,446120,5990,202246349,0,0,185,188.48,120.38,1,209703660,0,0,181.17,188.48,120.38,2550,255040,25,25504040,5990
ULTA,2017,45.16837664,0,50.91357876,61.36900704,C+,D-,B-,B,ULTA BEAUTY INC,0,11.283,0,0,34.33,259.518,2551.878,24.9516,658.33,373.747,1550.218,1550.218,1550.218,415.01,39.17,409.76,409.76,0,0,0,409.76,2897.213,62.851,62.733,62.129,62.519,0.043,0.627,0.01,0,0,409.76,0,0,0,0,0,0,0,0,0,654.824,31.8,6.52,6.52,6.55,6.55,0,0,0,0,-321.768,10.287,1957.524,409.76,409.76,409.76,409.76,1550.218,0,-273.747,385.819,2551.878,1001.66,0,409.76,409.76,0.89,0,634.685,654.824,6.55,6.52,655.714,0,0,0,0,0,0,0,905.785,88.631,4854.737,4854.737,1550.218,0,19.34,1550.218,14.524,14.524,0.604,0,9.053,-86.498,212.514,245.954,0,0,3989.618,14,446120,5990,260269758,0,0,254.94,278.626,146.77,1,253105296,0,0,272.28,278.626,146.77,2550,255040,25,25504040,5990
ULTA,2019,46.95712049,1.805555556,51.44547413,64.54584335,C+,D-,B-,B,ULTA BEAUTY INC,0,35.095,0,0,142.51,404.016,3191.172,31.0702,738.671,319.4,1820.218,1820.218,1805.031,409.251,131.806,658.559,658.559,0,0,0,658.559,4027.832,60.181,59.232,58.584,59.864,0.038,0.592,0.01,0,0,658.559,0,0,0,0,0,0,0,0,0,854.08,44,10.94,10.94,11,11,0,0,0,0,-609.214,26.636,2688.783,658.559,658.559,658.559,658.559,1820.218,0,-215.107,463.354,3191.172,1370.954,0,658.559,658.559,5.061,0,956.127,854.08,11,10.94,859.141,0,0,0,0,0,0,0,1105.863,136.168,6716.615,6716.615,1820.218,0,27.489,1820.218,24.908,24.908,0.648,0,0,-83.864,195.869,200.582,0,0,5583.063,14,446120,5990,271847792,0,0,244.84,322.4899,191.701,1,261746615,0,0,291.92,322.4899,191.701,2550,255040,25,25504040,5990
ULTA,2020,56.18963735,25.18955435,56.12311143,71.76359656,B-,C-,B-,B+,ULTA BEAUTY INC,0,47.269,0,0,-154.246,414.009,4863.872,33.6006,807.492,298.534,1902.094,1902.094,1887.833,502.325,-16.926,705.945,705.945,0,0,0,705.945,4421.405,58.105,57.285,56.609,57.84,0.032,0.573,0.01,0,0,705.945,239.629,0,0,1698.718,0,0,0,0,0,901.094,44,12.15,12.15,12.21,12.21,0,0,0,0,-646.739,303.865,2976.663,705.945,705.945,705.945,705.945,3600.812,0,-471.48,36.432,4863.872,2961.778,0,705.945,705.945,5.056,0,1101.293,901.094,12.21,12.15,906.15,0,0,0,0,0,0,0,1128.477,139.337,7398.068,7398.068,1902.094,0,25.642,1902.094,34.448,34.448,0.676,0,0,-89.367,133.861,200.205,0,0,6201.375,14,446120,5990,278565323,0,0,253.14,368.83,222,1,284697568,0,0,267.91,368.83,222,2550,255040,25,25504040,5990
ULTA,2021,61.08761239,31.92029624,60.4034317,76.43147123,B,C-,B,A-,ULTA BEAUTY INC,0.056,58.274,0,0,-265.811,477.052,5089.969,35.5412,847.303,151.866,1999.549,1999.549,1986.214,1046.051,653.726,175.891,175.835,0,0,0,175.891,3905.022,56.558,56.952,56.26,56.351,0.034,0.569,0.01,0,0,175.835,253.415,800,800,1643.386,0,0,0,0,0,271.236,37,3.11,3.11,3.12,3.12,0,0,0.056,-1.915,-107.934,368.187,2246.931,175.835,175.835,175.835,175.835,3642.935,0,-48.751,37.962,5089.969,3090.42,0,175.835,175.835,0,0,810.355,271.236,6.12,6.09,231.085,0,0,0,0,0,0,0,1189.478,193.109,6151.953,6151.953,1999.549,-34.416,27.583,1999.549,37.801,37.801,0.692,0,0,-65.359,19.454,55.25,0,0,5582.945,14,446120,5990,291020857,0,0,287.16,304.65,124.05,1,282690142,0,0,279.76,310.4875,124.05,2550,255040,25,25504040,5990
AWK,2014,71.65701047,62.57352941,77.80337942,79.68913905,B+,B,A-,A-,AMERICAN WATER WORKS CO INC,-81.868,1232.248,0,0,42.846,285.8,15056.084,27.3907,6301.729,956.119,4915.591,4915.591,3707.548,36.939,-3.884,375.875,423.108,0,0,-45.984,375.875,1573.218,179.806,179.723,179.462,178.888,2.15,1.795,0.01,-0.12,0.057,429.778,511.091,500.497,238.371,5448.245,-6.733,216.354,221.997,0,221.997,1014.026,6.4,2.35,2.39,2.36,2.4,0,0,0,28.131,-87.182,46.536,1438.11,429.841,429.721,429.841,429.841,10363.836,29.24,-1013.989,1305.497,15056.084,10140.493,0,423.108,422.988,12.082,449.959,1097.287,1014.026,2.44,2.43,709.814,0,0,0,0,0,0,0,-1377.417,452.65,3011.328,3011.328,4915.591,-11.45,13.043,4915.591,10.516,10.516,0.261,0,0,-2034.138,15.917,279.973,-6.733,-6.733,1573.218,11,221310,4941,176079492,1.21,1.21,53.3,56.19,41.065,1,176079492,1.21,1.21,53.3,56.19,41.065,5510,551040,55,55104010,4941
AWK,2015,68.87927982,68.47662142,69.13328607,69.25758048,B+,B+,B+,B+,AMERICAN WATER WORKS CO INC,-88,1349,0,0,-66,126,16120,28.3203,6351,1160,5049,5049,3747,66,22,470,476,0,0,-5,470,1644,180,180.907,178.282,179,2.345,2,0.01,0,0,476,682,565,130,5874,0,239,244,0,244,1075,6.7,2.64,2.64,2.66,2.66,0,0,0,19,308,40,1515,476,476,476,476,10923,-1,-1465,1330,16120,11071,0,476,476,23,628,1179,1075,2.66,2.64,782,0,0,0,0,0,0,0,-1161,522,3159,3159,5049,0,11,5049,143,143,2.625,0,0,-2310,12,306,0,0,1644,11,221310,4941,221587513,1.33,1.33,59.75,61.2,48.36,1,221587513,1.33,1.33,59.75,61.2,48.36,5510,551040,55,55104010,4941
