ISIN,Country,Region,Sector,Environment Score final,Environmental Impact Score final,Environmental CSR Score final,Environmental Impact Grade,Environmental CSR Grade,Entity Controversy Score,Controversy Involvement,Product Involvement - Defense (%),Product Involvement - Nuclear Energy (%),Product Involvement - Genetic Engineering (%),Product Involvement - Gambling (%),Product Involvement - Tobacco (%),Product Involvement - Alcohol (%),Product Involvement - Adult Entertainment (%),Coal mining,Crude oil (oil extraction),Crude petroleum & natural gas (oil & gas extraction),Natural gas (gas extraction),Drilling contractors (oil and gas wells),Petroleum refineries,Support activities for oil and gas operations,Lubricating oil & grease,Asphalt,Other fuel products from petroleum & coal,Wholesale of self-generated electric power from Coal,Wholesale of self-generated electric power from Gas,Wholesale of self-generated electric power from Oil,Retail of self-generated electric power from Coal,Retail of self-generated electric power from Gas,Retail of self-generated electric power from Oil,Business Activity Classification - Very negative (%),Business Activity Classification - Negative (%),Business Activity Classification - Medium/Neutral (%),Business Activity Classification - Positive (%),Business Activity Classification - Very positive (%),GHG Total tCO2eq (model or physical),Scope 1 tCO2eq (model or physical),Scope 2 tCO2eq (model),Scope3 upstream tCO2eq (model and/or physical),Scope3 downstream tCO2eq (model or physical),CIU Total tCO2eq/mUSD (model or physical),CIU Scope 1 tCO2eq/mUSD (model or physical),CIU Scope 2 tCO2eq/mUSD (model),CIU Scope 3 upstream tCO2eq/mUSD (model),CIU Scope 3 downstream tCO2eq/mUSD (model or physical)
KR7034020008,Korea (Republic of),Asia-Pacific,Infrastructure,33,18,68,D+,A-,0.0009000000000000001,minimal,0.1,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.56,0.0,7.44,8457453.238363545,595946.4644908074,802576.7150495073,5116262.491269235,1942667.5675539956,658.2571394298333,46.38346839325192,62.46583193922614,398.206909001685,151.20093009567015
US6200763075,United States,North America,IT Equipment & Electronics,73,63,82,B+,A+,0.066,low,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.77,68.23,2839033.3316057464,218462.22762231046,334973.3906080615,1473481.518187848,812116.1951875263,382.92869322980124,29.466175832520968,45.18119646723247,198.74312357537738,109.53819735467039
US92343E1029,United States,North America,Communication,30,45,14,B-,D,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,361865.44944513764,42597.06427019087,28283.09999436456,120046.59544816821,170938.689732414,286.04788534,33.672184439999995,22.35726278,94.89459361999998,135.12384450000002
CA13645T1003,Canada,North America,Transportation,33,25,57,C-,B,0.3209,medium,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4277502.325040161,1295680.211593203,124276.8284201382,936523.8066839867,1921021.4783428332,743.27255492,225.14155880000004,21.59474122,162.7333873,333.8028676
NO0006000801,Norway,Europe,Financial Services,66,59,80,B+,A,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.63,3.37,0.0,156783.00334410317,11969.171535827238,8205.804036417367,37721.92574864942,98886.10202320915,409.84758942428,31.2886983712001,21.45085201762833,98.60916047509255,258.49887856035906
PHY716171079,Philippines,Asia-Pacific,Nutrition,38,46,30,B-,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,2119671.646046168,345200.2254332437,22453.356895174296,160089.57316538887,1591928.4905523611,623.3171734354,101.510641607,6.6027032914,47.076433007,468.12739552999994
HK0000056256,China,Asia-Pacific,Health,42,40,43,C+,C+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,499083.41779793066,31419.19393385747,93987.23247627536,365264.14719198865,8412.844195809184,232.33822705,14.62657254,43.75386194,170.0413625,3.91643007
ZAE000006896,South Africa,Africa,Chemistry,33,18,62,D+,B+,0.019100000000000002,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89944934709874,0.0,0.887438609642765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52342893049867,0.0,1.9000000000000001,19.93,78.17,0.0,0.0,136615306.44909024,6152448.60802685,2502467.0897425353,4586893.994250139,123373496.7570707,11145.643704466294,501.9422923935733,204.16165135066177,374.2178493675572,10065.3219113545
TH0592010Z06,Thailand,Asia-Pacific,Communication,21,39,12,C+,D,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,96.4,0.0,78599.3644011553,6017.825205474318,3905.700678484895,18862.172674190515,49813.66584300556,419.25890041,32.09983691,20.8334989,100.61320259999998,265.712362
JP3939000000,Japan,Asia-Pacific,Retail & distribution,40,38,42,C+,C+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,90.29,3.24,9139286.57361649,1293910.4080468505,116979.91904636293,876382.0544999181,6852014.192023357,616.5122116492604,87.2837897045283,7.891157370863179,59.11842618320108,462.21883839066777
CNE100002FV6,China,Asia-Pacific,Health,16,33,0,C,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,539551.1992085429,33966.794248496204,101608.11236048392,394881.2996329937,9094.992966569158,232.33822704999997,14.62657254,43.75386193999999,170.0413625,3.91643007
CNE100003QK4,China,Asia-Pacific,IT Equipment & Electronics,22,44,0,C+,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,262280.59274506354,12403.28393973625,23221.635219383086,129086.65154762524,97569.02203831896,647.467535339,30.618825428599997,57.3250760366,318.664127025,240.85950684879998
US49271V1008,United States,North America,Nutrition,58,54,62,B,B+,0.0099,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,74.04,0.0,8130699.122847415,556235.3934045201,660045.67029998,5334206.075806108,1580211.9833368063,699.8363851650382,47.87703506666553,56.812331752451364,459.13290375332315,136.01411459259825
AU000000MPL3,Australia,Asia-Pacific,Financial Services,37,40,32,C+,C,0.0035,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1243278.6924720174,143835.28913708866,54776.442667136806,390966.0709878648,653700.8896799273,273.1309121039271,31.598598087957914,12.033617111008502,85.889768896693,143.60892800826772
CZ0008019106,Czech Republic,Europe,Financial Services,47,47,47,B-,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,537010.515801675,41115.286901080646,26684.723876587694,128871.08126231139,340339.42376169533,419.25887106187696,32.09983466301142,20.833497441655076,100.61319555707581,265.71234340013467
TH0015010000,Thailand,Asia-Pacific,Financial Services,50,47,55,B-,B,0.051800000000000006,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.51,6.49,0.0,2016957.0525044878,157840.18515765277,99733.40485231993,490528.39809646225,1268855.0643980529,409.77111449974217,32.06729092450674,20.262141134062745,99.65723768494237,257.7844447562303
US38388F1084,United States,North America,Chemistry,40,36,47,C,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1878662.6118867057,392597.5775982979,276402.25816189224,774905.0230192292,434757.7531072865,1086.0577014028822,226.96125424806215,159.78856408942784,447.97376749868727,251.33411556670512
US05278C1071,China,Asia-Pacific,Communication,16,32,0,C,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25,25.75,0.0,561296.1170440898,47334.63404223374,25020.41029762748,118793.84859780925,370147.2241064193,446.8241321605126,37.68110295941205,19.91769188857436,94.5667655519413,294.65857176058483
CNE1000007T5,China,Asia-Pacific,IT Equipment & Electronics,30,41,19,C+,D+,0.0,minimal,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1197839.6360224336,108943.2192938437,77010.7202581199,517342.5511879597,494543.14528251044,801.1826117457,72.86736082274,51.50910700676,346.02783533219997,330.77830858400006
CNE000001KB1,China,Asia-Pacific,Transportation,26,25,30,C-,C,0.0,minimal,18.15,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3617993.285229308,140808.0303785045,171846.51349727286,1236085.7624229933,2069252.9789305374,923.1367045984568,35.92739148391582,43.84690950485063,315.38923579066613,527.9731678190242
BRGGBRACNPR8,Brazil,Latin America,Resources,30,31,25,C,C-,0.035,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,11844739.481813485,2984036.406730282,1109431.3502065628,4184732.629040957,3566539.0958356834,1380.3994520165,347.7630071114999,129.294395223,487.69351464700003,415.64853503500007
NZAIAE0002S6,New Zealand,Asia-Pacific,Transportation,27,18,72,D+,A-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.36,8.16,45.480000000000004,0.0,312194.02411722473,169352.6024936173,7822.512099428203,54592.00679180521,80426.90273237402,867.2464800129047,470.446059334135,21.730224024211772,151.65160787721015,223.4185887773478
CNE100001TW7,China,Asia-Pacific,Comfort & Appliances,21,36,6,C,D-,0.0,minimal,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,695511.408701856,31656.955363828707,83226.15227941528,331425.87899366865,249202.4220649434,471.793869196,21.474209152000004,56.45570714,224.81974536400003,169.04420753999997
JP3409000001,Japan,Asia-Pacific,Housing,36,41,25,C+,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.29,74.71000000000001,0.0,3452359.996433788,365704.41114705155,262771.5651748333,1582124.8119536147,1241759.208158288,370.30290506417316,39.2257487580737,28.1850890558964,169.6999775937962,133.1920896564068
AT0000908504,Austria,Europe,Financial Services,40,38,44,C+,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5358596.3278267365,299141.5540878913,146142.51297608536,774938.0137083936,4138374.247054366,460.04205926000003,25.681668880000004,12.54651377,66.52937780999999,355.28449880000005
SA0007879162,Saudi Arabia,Middle East & North Africa,Nutrition,49,49,49,B-,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,86.12,0.0,4221912.321921343,769454.9633740403,88895.15649706696,1282937.790107072,2080624.411943164,730.1040838890544,133.06344809937434,15.37282440932566,221.86110191566002,359.80670946469445
TH6068010Y02,Thailand,Asia-Pacific,Financial Services,32,29,38,C,C+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.37,0.0,377434.3764039982,13229.99608515894,8644.319899403325,41661.43248709304,313898.6279323429,913.5983650624079,32.02385248620196,20.923999033723568,100.84353462713075,759.8069789153516
CNE000001FW7,China,Asia-Pacific,Financial Services,37,40,31,C+,C,0.00030000000000000003,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5844565.647947299,447479.12071855925,290423.7736596983,1402571.2204818258,3704091.533087216,419.258938143301,32.09983979898532,20.833500775014897,100.61321165518824,265.71238591411253
KR7042660001,Korea (Republic of),Asia-Pacific,Transportation,37,44,17,C+,D+,0.0468,low,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,83.09,1.42,5892574.446324106,204297.48126234126,249626.25949343416,2206640.9158275863,3232009.789740745,987.1949303549746,34.22637076944971,41.820392784196535,369.6830214131222,541.4651453882062
CH0003245351,Switzerland,Europe,IT Equipment & Electronics,28,33,23,C,C-,0.0,minimal,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.57000000000001,29.43,0.0,221366.82105964847,38432.86354375492,24857.760494520327,84122.54188788688,73953.65513348636,978.0533381664961,169.805891887196,109.82773079827443,371.67418547483624,326.7455300061896
US9311421039,United States,North America,Nutrition,41,19,62,D+,B+,0.6174000000000001,high,0.1,0.0,0.0,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.32,56.9,1.72,11.06,0.0,332121158.73784435,54204432.988322824,3520337.7435414577,25797527.806586362,248598860.19939372,633.8625530338809,103.45068170393925,6.718663388212659,49.23530587327824,474.4579020684507
US88034P1093,China,Asia-Pacific,Communication,21,43,0,C+,D-,0.035,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.290000000000001,87.71000000000001,0.0,1279099.4778727116,141600.44929096292,93768.8009916683,404333.17490889,639397.0526811904,302.42053149581756,33.47893097872177,22.169980618542517,95.59745412507026,151.174165773483
JP3711200000,Japan,Asia-Pacific,Financial Services,39,42,35,C+,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.74000000000001,2.2600000000000002,0.0,429039.27868745336,33097.68465378655,21283.644803400282,103434.35643894586,271223.59279132064,415.95758052315927,32.088513834036874,20.634692059479235,100.28057286255213,262.95380176709097
FR0000121667,Italy,Europe,Clothing,48,47,50,B-,B-,0.0094,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,79.2,9897235.095053453,2486922.295117615,337957.5434380226,2322433.330055243,4749921.926442573,600.7772975339844,150.95998440862593,20.514539432269878,140.97525281891924,288.32752087416935
SG1P32918333,Singapore,Asia-Pacific,Housing,49,47,55,B-,B,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,81558.41482938123,5809.50756265383,9261.991417460344,20794.02625879728,45692.88959046978,269.79092358,19.21754382,30.63817785,68.78553931,151.1496626
TW0009945006,Taiwan,Asia-Pacific,Housing,31,32,27,C,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.35000000000001,21.650000000000002,0.0,557235.9642181662,228579.35884833775,21610.646771344418,171057.0716870596,135988.88691142452,859.6676669875875,352.63747633082687,33.339510521508515,263.89580569385123,209.79487444140096
CNE100000W94,China,Asia-Pacific,IT Equipment & Electronics,30,36,25,C,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,786806.3590632859,31966.188733180654,50792.00101645039,344359.5541620191,359688.6151516357,848.22290871,34.46140626,54.75672424999999,371.23958050000005,387.7651977
CNE000000VK1,China,Asia-Pacific,Transportation,17,18,13,D+,D,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,644391.8807359212,426414.7653164936,5916.849172994733,102413.71454078892,109646.55170564396,1482.14458198,980.7825843,13.609150279999998,235.5584182,252.1944292
US26614N1028,United States,North America,Chemistry,14,2,38,D-,C+,0.5036,high,0.7000000000000001,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,44.77,4.99,17437433.56710788,3159671.3435720014,2237420.482716836,8002897.29762311,4037444.443195932,854.9018761145207,154.90863085610636,109.6936060556374,392.3565866364225,197.94305256635448
CNE100000T24,China,Asia-Pacific,IT Equipment & Electronics,41,60,23,B+,C-,0.0,minimal,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.26,64.74,310118.4240860711,21518.822639338458,36690.65147349224,165610.39303082155,86298.55694241889,417.3233639497382,28.957671504206058,49.37425483039184,222.8603041832784,116.131133431862
INE364U01010,India,Asia-Pacific,Energy,71,76,41,A,C+,0.0095,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,309302.5071778534,11883.130042496401,1333.8379454728558,97477.38777413435,198608.15141574974,860.133875250172,33.045586299360004,3.7092463668119997,271.07314473599996,552.305897848
CNE1000030S9,China,Asia-Pacific,IT Equipment & Electronics,25,49,0,B-,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,423217.61162153474,19991.456497132538,37389.36508997301,208110.47276850813,157726.31726592104,648.69597146,30.64233845,57.30936011,318.98583990000003,241.758433
NO0003096208,Norway,Europe,Nutrition,33,33,34,C,C,0.095,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1271976.2347045508,226423.76166663907,164190.68695640407,715448.8768543168,165912.90922719098,597.7256211378027,106.40079577743501,77.15630030529219,336.2029200250119,77.9656050300637
US67066G1040,United States,North America,IT Equipment & Electronics,61,54,67,B,A-,0.004200000000000001,minimal,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7082462.616400281,334553.0511971,625703.59368098,3482687.4000282004,2639518.571494,648.6959714600001,30.64233845,57.30936011,318.98583990000003,241.758433
TW0001476000,Taiwan,Asia-Pacific,Clothing,46,45,47,B-,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,520629.48934144364,40824.57690302603,56729.15951831834,347843.49383349565,75232.25908660363,544.0426207536389,42.66049131710747,59.28031594317981,363.48629855111244,78.61551494223914
US7427181091,United States,North America,Household & Personal Products,52,43,65,C+,B+,0.20800000000000002,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,67830531.42734852,12515782.890598776,9441290.709239557,29533742.953292143,16339714.874218049,956.0328601458566,176.4028596278897,133.06963649386267,416.26135240721834,230.29901161688582
PLKGHM000017,Poland,Europe,Resources,30,22,62,C-,B+,0.0028,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3904841.152456469,553403.4314682919,141268.14804609615,663254.8331387356,2546914.7398033454,642.9157304255334,91.11555565803515,23.259208516019342,109.20212855199087,419.33883769948807
JP3420600003,Japan,Asia-Pacific,Housing,53,48,63,B-,B+,0.0001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.29,69.71000000000001,0.0,9008939.18808726,1031669.1537147043,607401.3593815647,4600935.305860643,2768933.3691303474,406.68636467172036,46.572162261122315,27.419637938081845,207.69788923700204,124.99667523551415
BMG0957L1090,China,Asia-Pacific,Water,51,50,55,B-,B,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,0.0,37.6,2516734.1422056863,619870.7981390508,285114.08596680436,1257144.0127241788,354605.24537565216,769.7028616185838,189.57756370057996,87.197580458016,384.47737797701325,108.45033948297461
KYG2114R1103,China,Asia-Pacific,Transportation,31,25,41,C-,C+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.07000000000001,0.0,16.93,168933.83810926223,4293.425170711876,9472.703659526016,56033.62188493027,99134.08739409405,855.4226873991421,21.740424173054457,47.966503999787804,283.7349340663942,501.9808251599055
INE079A01024,India,Asia-Pacific,Housing,42,28,62,C-,B+,0.0095,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,21764520.714355037,15919607.901436284,686994.0145330497,3330626.5020818394,1827292.2963038618,6692.4674811,4895.189726,211.24678840000004,1024.148882,561.8820847000001
US1720621010,United States,North America,Financial Services,49,48,50,B-,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45,75.55,0.0,2819281.437518963,112038.76669613233,90551.194507074,647705.1457636282,1968986.3305521286,374.10847100835497,14.867139954370002,12.015816680875,85.94813505356001,261.27737931955
CH0026714276,Germany,Europe,Financial Services,42,41,43,C+,C+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,205475.82441993887,19481.885203625094,12765.22005981707,61429.90042526202,111798.81873123469,337.6520435614,32.0139771674,20.976689845999996,100.94584836399999,183.715528184
AED000901010,United Arab Emirates,Middle East & North Africa,Financial Services,22,31,3,C,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,29070.333262221793,1622.8400383054802,792.8217197350235,4204.0312309182045,22450.640273263085,460.04205926,25.681668880000004,12.546513770000002,66.52937781,355.2844988
AU000000CIM7,Australia,Asia-Pacific,Infrastructure,36,25,62,C-,B+,0.0115,low,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.94,38.5,19.22,2.34,5319404.531480858,621248.5082749841,142069.8123844158,1975753.5381072746,2580332.672714184,986.5895979167348,115.22291872296447,26.349678473772062,366.4428748007199,478.5741259192784
CA4495861060,Canada,North America,Financial Services,59,55,69,B,A-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,951394.5762849983,72841.8900730356,47275.98588632543,228314.4261521813,602962.274173456,419.25891718035604,32.09983819399348,20.833499733339956,100.61320662452809,265.7123726284945
